Micron BGA codes

D9HVB    MT18VDDF12872LDY-335F1
SHJHK    MT58L256V32FF-7.5
SHJHL    MT58L256V32FF-8.5
SFJHM    MT58L256V32PF-10
XFJHM    MT58L256V32PF-10 ES
SFJHH    MT58L256V32PF-6
XFJHH    MT58L256V32PF-6 ES
SFJHK    MT58L256V32PF-7.5
XFJHK    MT58L256V32PF-7.5 ES
IFJHK    MT58L256V32PF-7.5 IT
SHJMM    MT58L256V36FF-10
SHJMK    MT58L256V36FF-7.5
SHJML    MT58L256V36FF-8.5
SFJLM    MT58L256V36PF-10
TFJMM    MT58L256V36PF-10 IT
SFJMG    MT58L256V36PF-5
XFJMG    MT58L256V36PF-5 ES
SFJMH    MT58L256V36PF-6
XFJMH    MT58L256V36PF-6 ES
SFJMK    MT58L256V36PF-7.5
XFJMK    MT58L256V36PF-7.5 ES
TFJMK    MT58L256V36PF-7.5 IT
SGQDM    MT58L2MY18DF-10
SGQDH    MT58L2MY18DF-6
SGQDK    MT58L2MY18DF-7.5
SHQDM    MT58L2MY18FF-10
SHQDJ    MT58L2MY18FF-6.8
SHQDK    MT58L2MY18FF-7.5
SHQDL    MT58L2MY18FF-8.5
SFQDM    MT58L2MY18PF-10
SFQDG    MT58L2MY18PF-5
SFQDH    MT58L2MY18PF-6
SFQDK    MT58L2MY18PF-7.5
SGJBM    MT58L512L18DF-10
SGJBH    MT58L512L18DF-6
SGJBK    MT58L512L18DF-7.5
TGJBK    MT58L512L18DF-7.5 IT
SHJBM    MT58L512L18FF-10
XHJBM    MT58L512L18FF-10 ES
THJBM    MT58L512L18FF-10 IT
SHJBK    MT58L512L18FF-7.5
SHJBL    MT58L512L18FF-8.5
THJBL    MT58L512L18FF-8.5 IT
MHJB     MT58L512L18FF-MS
SFJBM    MT58L512L18PF-10
SFJBH    MT58L512L18PF-6
SFJBK    MT58L512L18PF-7.5
SHJCM    MT58L512V18FF-10
SHJCK    MT58L512V18FF-7.5
SHJCL    MT58L512V18FF-8.5
SFJCM    MT58L512V18PF-10
SFJCH    MT58L512V18PF-6
SFJCK    MT58L512V18PF-7.5
TFJCK    MT58L512V18PF-7.5 IT
SGMJM    MT58L512Y32DF-10
TGMJM    MT58L512Y32DF-10 IT
SGMJH    MT58L512Y32DF-6
SGMJK    MT58L512Y32DF-7.5
XGMJK    MT58L512Y32DF-7.5 ES
SHMJM    MT58L512Y32FF-10
XHMJM    MT58L512Y32FF-10 ES
THMJM    MT58L512Y32FF-10 IT
SHMJK    MT58L512Y32FF-7.5
SHMJL    MT58L512Y32FF-8.5
XHMJL    MT58L512Y32FF-8.5 ES
SFMJM    MT58L512Y32PF-10
XFMJM    MT58L512Y32PF-10 ES
TFMJM    MT58L512Y32PF-10 IT
SFMJG    MT58L512Y32PF-5
SFMJH    MT58L512Y32PF-6
XFMJH    MT58L512Y32PF-6 ES
SFMJK    MT58L512Y32PF-7.5
XFMJK    MT58L512Y32PF-7.5 ES
SGMNM    MT58L512Y36DF-10
XGMNM    MT58L512Y36DF-10 ES
SGMNH    MT58L512Y36DF-6
SGMNK    MT58L512Y36DF-7.5
XGMNK    MT58L512Y36DF-7.5 ES
SGMNL    MT58L512Y36DF-8.5
SHMNM    MT58L512Y36FF-10
XHMNM    MT58L512Y36FF-10 ES
SHMNJ    MT58L512Y36FF-6.8
SHMNK    MT58L512Y36FF-7.5
XHMNK    MT58L512Y36FF-7.5 ES
SHMNL    MT58L512Y36FF-8.5
XHMNL    MT58L512Y36FF-8.5 ES
SFMNM    MT58L512Y36PF-10
XFMNM    MT58L512Y36PF-10 ES
SFMNG    MT58L512Y36PF-5
SFMNH    MT58L512Y36PF-6
SFMNK    MT58L512Y36PF-7.5
XFMNK    MT58L512Y36PF-7.5 ES
TSFNK    MT58L512Y36PF-7.5 IT
MFML     MT58L512Y36PF-MS
SHBGM    MT58L64L32FF-10
SHBGK    MT58L64L32FF-7.5
SFBGM    MT58L64L32PF-10
SFBGK    MT58L64L32PF-7.5
SHBLJ    MT58L64L36FF-6.8
SFBLJ    MT58L64L36FF-6.8 ES
SFBLL    MT58L64L36FF-7.5
SHBLL    MT58L64L36FF-8.5
SFBLM    MT58L64L36PF-10
SFBLK    MT58L64L36PF-7.5
XFBLK    MT58L64L36PF-7.5 ES
MFBL     MT58L64L36PF-MS
Z9VCV    MT58MS1JA-Z01H
SGNCM    MT58V1MV18DF-10
SGNCH    MT58V1MV18DF-6
SGNCK    MT58V1MV18DF-7.5
SHNCM    MT58V1MV18FF-10
SHNCK    MT58V1MV18FF-7.5
SHNCL    MT58V1MV18FF-8.5
SFNCM    MT58V1MV18PF-10
SFNCH    MT58V1MV18PF-6
SFNCK    MT58V1MV18PF-7.5
SGRHM    MT58V1MV32DF-10
SGRHH    MT58V1MV32DF-6
SGRHK    MT58V1MV32DF-7.5
SHRHM    MT58V1MV32FF-10
SHRHJ    MT58V1MV32FF-6.8
SHRHK    MT58V1MV32FF-7.5
SHRHL    MT58V1MV32FF-8.5
SFRHN    MT58V1MV32PF-10
SFRHG    MT58V1MV32PF-5
SFRHH    MT58V1MV32PF-6
SFRHK    MT58V1MV32PF-7.5
SGRMM    MT58V1MV36DF-10
SGRMH    MT58V1MV36DF-6
SGRMK    MT58V1MV36DF-7.5
SHRMM    MT58V1MV36FF-10
SHRMJ    MT58V1MV36FF-6.8
SHRMK    MT58V1MV36FF-7.5
SHRML    MT58V1MV36FF-8.5
SFRMM    MT58V1MV36PF-10
SFRMG    MT58V1MV36PF-5
SFRMH    MT58V1MV36PF-6
SFRMK    MT58V1MV36PF-7.5
SGRCM    MT58V2MV18DF-10
SGRCH    MT58V2MV18DF-6
SGRCK    MT58V2MV18DF-7.5
SHRCM    MT58V2MV18FF-10
SHRCJ    MT58V2MV18FF-6.8
SHRCK    MT58V2MV18FF-7.5
SHRCL    MT58V2MV18FF-8.5
SFRCM    MT58V2MV18PF-10
SFRCG    MT58V2MV18PF-5
SFRCH    MT58V2MV18PF-6
SFRCK    MT58V2MV18PF-7.5
SGNHM    MT58V512V32DF-10
SGNHH    MT58V512V32DF-6
SGNHK    MT58V512V32DF-7.5
SHNHM    MT58V512V32FF-10
SHNHK    MT58V512V32FF-7.5
SHNHL    MT58V512V32FF-8.5
SFNHM    MT58V512V32PF-10
SFNHH    MT58V512V32PF-6
SFNHK    MT58V512V32PF-7.5
SGNMM    MT58V512V36DF-10
SGNMH    MT58V512V36DF-6
SGNMK    MT58V512V36DF-7.5
SHNMM    MT58V512V36FF-10
SHNMK    MT58V512V36FF-7.5
SHNML    MT58V512V36FF-8.5
SFNMM    MT58V512V36PF-10
SFNMH    MT58V512V36PF-6
SFNMK    MT58V512V36PF-7.5
Z9VMD    MT59B8G40100LJB-S30 ES:A
Z9TTX    MT59B8G40100LJB-SR30 ES:A
Z9TTZ    MT59B8G40100LRS-SR30 ES:A
Z9TVB    MT59B8G80100LGM-SR30 ES:A
Z9TVC    MT59B8G80100LKC-SR30 ES:A
Z9TVD    MT59B8G80100LST-SR30 ES:A
Z9TSQ    MT59DC15LCN-JH24
Z9TST    MT59DC15LJB-JH24
Z9TVP    MT59DC15LJB-XT2B
Z9TSW    MT59DC15LRS-JH24
Z9TVR    MT59DC15LRS-XT2B
Z9TSS    MT59DC19LGM-JH28
Z9TVN    MT59DC19LGM-XT4B
Z9TSR    MT59DC19LHA-JH28
Z9TSV    MT59DC19LKC-JH28
Z9TVQ    MT59DC19LKC-XT4B
Z9TSX    MT59DC19LST-JH28
Z9TVS    MT59DC19LST-XT4B
Z9TSN    MT59MS1LAR-XH2A
Z9TSM    MT59TD1LAR-XH2A
Z9TVL    MT59TD1LCN-XT2B
Z9TVK    MT59TD1LHA-XH4A
Z9TVM    MT59TD1LHA-XT4B
Z9TSP    MT59TD1LJB-XH2A
Z9WPV    MT60B1G8ST-32 ES:A
Z9WPF    MT60B1G8ST-36 ES:A
Z9WPG    MT60B1G8ST-40 ES:A
Z9WPH    MT60B1G8ST-44 ES:A
Z9WPT    MT60B2G4ST-32 ES:A
Z9WPB    MT60B2G4ST-36 ES:A
Z9WPC    MT60B2G4ST-40 ES:A
Z9WPD    MT60B2G4ST-44 ES:A
Z9WPM    MT61DCKPA-Y21G:B
Z9WDB    MT61K256M32JE-10 N ES:A
Z9WCS    MT61K256M32JE-12 ES:A
Z9WDD    MT61K256M32JE-12 N ES:A
D9WCR    MT61K256M32JE-12:A
Z9WCV    MT61K256M32JE-13 ES:A
D9WCT    MT61K256M32JE-13:A
Z9WCX    MT61K256M32JE-14 ES:A
D9WCW    MT61K256M32JE-14:A
Z9XDJ    MT61K256M32JE-16 ES:A
Z9XDT    MT61K256M32JE-16:A
D9WZX    MT61K512M32KPA-14:B
Z9XFM    MT61K512M32KPA-14C ES:B
Z9XBK    MT61K512M32KPA-16 ES:B
D9XBC    MT61K512M32KPA-16:B
D9WPQ    MT61M256M32JE-10 AAT:A
Z9WDS    MT61M256M32JE-10 N ES:A
D9WCZ    MT61M256M32JE-10 N:A
D9WPR    MT61M256M32JE-12 AAT:A
Z9WDT    MT61M256M32JE-12 N ES:A
D9WDC    MT61M256M32JE-12 N:A
D9XGF    MT61M256M32JE-14 AAT:A
D9XBD    MT61M512M32KPA-10 AAT:B
D9XBF    MT61M512M32KPA-10 N:B
D9XBB    MT61M512M32KPA-12 AAT:B
D9WZZ    MT61M512M32KPA-12 N:B
Z9WJR    MT61MS1JE-Y01G
UW113    MT66R5072A10ACUXZW.ZFA
UW117    MT66R5072A10ACUXZW.ZFF
UY113    MT66R5072A20ACUXZW.ZFA-ES
UW111    MT66R7072A10AB5ZZW.ZCA
UW114    MT66R7072A10ACUX1W.ZCA
UW116    MT66R7072A10ACUX1W.ZCF
UW112    MT66R7072A10ACUXZW.ZCA
UW115    MT66R7072A20ACUX1W.ZCA –
UY111    MT66R7072A20ACUXZW.ZCA-ES –
UY112    MT66R7092A40AB5Z1W.ZCB-ES
UY114    MT66RD0F2S80CPEX1W.ZGH-ES
DKHDY    MT6V16M16F2-3B
Z7HDY    MT6V16M16F2-3B ES
DKHDX    MT6V16M16F2-3C
Z7HDX    MT6V16M16F2-3C ES
DKHDZ    MT6V16M16F2-3M
Z7HDZ    MT6V16M16F2-3M ES
DKHDW    MT6V16M16F2-4B
Z7HDW    MT6V16M16F2-4B ES
DKHDV    MT6V16M16F2-4C
Z7HDV    MT6V16M16F2-4C ES
DKHDT    MT6V16M16F2-4D
Z7HDT    MT6V16M16F2-4D ES
DKJFY    MT6V16M18F2-3B
Z5JFY    MT6V16M18F2-3B ES
DKJFX    MT6V16M18F2-3C
Z7JFX    MT6V16M18F2-3C ES
DJFFZ    MT6V16M18F2-3M
ZJFFZ    MT6V16M18F2-3M ES
DJFFW    MT6V16M18F2-4B
ZJFFW    MT6V16M18F2-4B ES
DJFFV    MT6V16M18F2-4C
ZJFFV    MT6V16M18F2-4C ES
DJFFT    MT6V16M18F2-4D
ZJFFT    MT6V16M18F2-4D ES
D5GFY    MT6V8M18F-3B ES
D5GFX    MT6V8M18F-3C ES
DHGFZ    MT6V8M18F-3M
D5GFZ    MT6V8M18F-3M ES
D5GFW    MT6V8M18F-4B ES
DHGFV    MT6V8M18F-4C ES
D5GWY    MT6V8M18R-3B ES
HBBFZ    MT9D011I29STC ES
HBBGB    MT9D011I29STCA ES
HBBBR    MT9D011I29STCD ES
HBBGC    MT9D011I29STCDL ES
HBBBQ    MT9D011I29STCH ES
HBBNH    MT9D011I99STC
HBBJS    MT9D012IA3STC
HBBJT    MT9D012IA3STC ES
HBBJW    MT9D012IA3STC MS
HBBJV    MT9D012IA3STC QS
HBBPP    MT9D012IA3STCZ
HBBBS    MT9D111I23STC MS
HBBGD    MT9D111I29STC ES
HBBBT    MT9D111I93STC MS
HBBGG    MT9D111I93STCD ES
HBBGH    MT9D111I93STCH ES
HBBGW    MT9D111I93STCL ES
HBBGJ    MT9D111I99STC ES
HBCBF    MT9D111T12STC
HBBSS    MT9D111T12STC ES
HBBMB    MT9D112IA3STC
HBBJR    MT9D112IA3STC ES
HBBJQ    MT9D112IA3STC MS
HBBMW    MT9D112IA3STCZ
HBBMX    MT9D112IA3STCZ ES
HBBZV    MT9D113EB3STC5
HBBZS    MT9D113EB3STC5 AS
HBBZT    MT9D113EB3STC5 ES
HBBZZ    MT9D113LACSTC ES
HBBQP    MT9D113PACSTC
HBBQN    MT9D113PACSTC ES
HBBKV    MT9D131I93STC
HBBLH    MT9D131L12STC
HBBLG    MT9D131L12STC ES
HBBJX    MT9E001I12STC
HBBMQ    MT9E001I12STC AS
HBBKB    MT9E001I12STC ES
HBBJZ    MT9E001I12STC MS
HBBKC    MT9E001I12STC QS
HBBPJ    MT9E001I12STCZ ES
HBCCB    MT9F001I12-N4000
HBCBZ    MT9F001I12-N4000 ES
HBBXW    MT9F001I12STCU
HBBXV    MT9F001I12STCU AS
HBBXT    MT9F001I12STCU ES
HBBXS    MT9F001I12STCV
HBBXR    MT9F001I12STCV AS
HBBXQ    MT9F001I12STCV ES
HBBXP    MT9F011I12STC ES
HBBTN    MT9J001I12STCU
HBBSX    MT9J001I12STCU AS
HBBTM    MT9J001I12STCU ES
HBBTQ    MT9J001I12STCV
HBBSZ    MT9J001I12STCV AS
HBBTP    MT9J001I12STCV ES
HBBXN    MT9J001I12STMU
HBBVF    MT9J003I12STCU
HBBVG    MT9J003I12STCU AS
HBBVH    MT9J003I12STCU ES
HBBVJ    MT9J003I12STCV
HBBVK    MT9J003I12STCV AS
HBBVL    MT9J003I12STCV ES
HBBVB    MT9J003I12STMU
HBBVC    MT9J003I12STMU AS
HBBVD    MT9J003I12STMU ES
HBBSD    MT9M002C12STCV AS
HBBSC    MT9M002C12STCVPF AS
HBBMD    MT9M002I12STC
HBBNS    MT9M002I12STC AS
HBBMF    MT9M002I12STC ES
HBBMG    MT9M002I12STC MS
HBBMH    MT9M002I12STC MS –
HBBNV    MT9M002I12STCV
HBBNT    MT9M002I12STCV AS
HBBNW    MT9M002I12STCV ES
HBBNX    MT9M002I12STCV MS
HBBNZ    MT9M002I12STCV QS –
HBBMJ    MT9M002I12STM
HBBMM    MT9M002I12STM AS
MBBMK    MT9M002I12STM ES
HBBML    MT9M002I12STM MS
HBBPB    MT9M002I12STMU
HBBPF    MT9M002I12STMU AS
HBBPC    MT9M002I12STMU ES
HBBPD    MT9M002I12STMU MS
HBBFD    MT9M011I29STC ES
HBBBL    MT9M011I79STC MS
HBBHF    MT9M011IA9STC
HBBBM    MT9M011IA9STC MS
HBBMN    MT9M019IA9STC
HBBNR    MT9M019IA9STC AS
HBBMP    MT9M019IA9STC ES
HBBMT    MT9M019IA9STC MS
HBBWK    MT9M021IA3XTC
HBBWL    MT9M021IA3XTC AS
HBBWM    MT9M021IA3XTC ES
HBBWN    MT9M021IA3XTM
HBBWP    MT9M021IA3XTM AS
HBBWQ    MT9M021IA3XTM ES
HBCBJ    MT9M021IA3XTMZ
HBCBH    MT9M021IA3XTMZ AS
HBCBG    MT9M021IA3XTMZ ES
HBBVM    MT9M023IA3XTC
HBBVN    MT9M023IA3XTC AS
HBBVP    MT9M023IA3XTC ES
HBBVQ    MT9M023IA3XTM
HBBVR    MT9M023IA3XTM AS
HBBVS    MT9M023IA3XTM ES
HBBWR    MT9M031I12STC
HBBWS    MT9M031I12STC AS
HBBWT    MT9M031I12STC ES
HBBWV    MT9M031I12STM
HBBWW    MT9M031I12STM AS
HBBWX    MT9M031I12STM ES
HBCBM    MT9M031I12STMZ
HBCBK    MT9M031I12STMZ AS
HBCBL    MT9M031I12STMZ ES
HBBQD    MT9M032I12STC
HBBQF    MT9M032I12STC ES
HBBQG    MT9M032I12STMU
HBBQH    MT9M032I12STMU ES
HBBVT    MT9M033I12STC
HBBVV    MT9M033I12STC AS
HBBVW    MT9M033I12STC ES
HBBVX    MT9M033I12STCV
HBBVZ    MT9M033I12STCV AS
HBBWB    MT9M033I12STCV ES
HBBWC    MT9M033I12STM
HBBWD    MT9M033I12STM AS
HBBWF    MT9M033I12STM ES
HBBWG    MT9M033I12STMV
HBBWH    MT9M033I12STMV AS
HBBWJ    MT9M033I12STMV ES
HBBBN    MT9M111I29STC
HBBFM    MT9M111I29STC ES
HBBFN    MT9M111I29STCDA ES
HBBFP    MT9M111I29STCDL ES
HBBBP    MT9M111I99STC
HBBFH    MT9M111I99STC ES
HBBFK    MT9M111I99STCH ES
HBBFL    MT9M111I99STCI MS
HBBFQ    MT9M112I29STC MS
HBBFR    MT9M112I99STC MS
HBBFS    MT9M112PA3STC MS
HBBFT    MT9M112PA3STCA MS
HBBFV    MT9M112PA3STCD MS
HBBFW    MT9M112PA3STCH MS
HBBFX    MT9M112PA3STCL MS
HBBNG    MT9M113PACSTC ES
HBBNQ    MT9M113PACSTC MS
HBCBQ    MT9M114EBLSTC4
HBCBN    MT9M114EBLSTC4 AS
HBCBP    MT9M114EBLSTC4 ES
HBCBT    MT9M114EBLSTC5
HBCBR    MT9M114EBLSTC5 AS
HBCBS    MT9M114EBLSTC5 ES
HBBZX    MT9M114LACSTC ES
HBBMR    MT9M122IA3STM ES
HBBKQ    MT9M131I29STC
HBBKR    MT9M131I99STC
HBBLC    MT9M131L12STC
HBBLB    MT9M131L12STC ES
HBBQW    MT9N001I12STC
HBBQS    MT9N001I12STC AS
HBBQV    MT9N001I12STC ES
HBBQT    MT9N001I12STC MS
HBBHT    MT9P001I12-N4001
HBBHS    MT9P001I12-N4001 ES
HBBHW    MT9P001I12-N4002
HBBHV    MT9P001I12-N4002 ES
HBBHZ    MT9P001I12-N4003
HBBHX    MT9P001I12-N4003 ES
HBBJF    MT9P001I12-N4004
HBBJD    MT9P001I12-N4004 ES
HBBRS    MT9P001I12-N4005
HBBRT    MT9P001I12-N4005 ES
HBBRV    MT9P001I12-N4005 MS
HBBJB    MT9P001I12STC ES
HBBKX    MT9P001I12STC ES:B
HBBGQ    MT9P001I12STC MS
HBBKL    MT9P001I12STC MS:B
HBBKJ    MT9P001I12STC:B
HBBHC    MT9P001I12STCA MS
HBBKN    MT9P001I12STCD ES:B
HBBKP    MT9P001I12STCH ES:B
HBBHB    MT9P001I12STCL MS
HBBPX    MT9P001I12STM
HBBQB    MT9P001I12STM AS
HBBPZ    MT9P001I12STM ES
HBBQC    MT9P001I12STM MS
HBBPW    MT9P011I12-N4002
HBBMC    MT9P011I12STC
HBBKK    MT9P011I12STC ES
HBBSV    MT9P012PACSTCZM ES
HBBTR    MT9P014I12STC
HBBTS    MT9P014I12STC ES
HBCBX    MT9P015LACSTC ES
HBCBB    MT9P017LACSTC ES
HBBLN    MT9P031I12STC
HBBLP    MT9P031I12STC ES
HBBLQ    MT9P031I12STC MS
HBBLR    MT9P031I12STC QS
HBBRX    MT9P401I12-N4004
HBBRZ    MT9P401I12-N4004 ES
HBBNN    MT9P401I12STC
HBBST    MT9S311PADSTL
HBBSG    MT9S311PADSTL AS
HBBSH    MT9S311PADSTL ES
HBBKD    MT9T012IA3-N4002 ES
HBBKH    MT9T012IA3-N4002D ES
HBBKG    MT9T012IA3-N4002H ES
HBBKF    MT9T012IA3-N4002L ES
HBBKZ    MT9T012IA3STC ES:C
HBBGK    MT9T012IA3STC MS
HBBMS    MT9T012IA3STC:C
HBBGL    MT9T012IA3STCA MS
HBBGM    MT9T012IA3STCD MS
HBBGN    MT9T012IA3STCH MS
HBBGP    MT9T012IA3STCL MS
HBBNL    MT9T013PACSTC ES
HBBNK    MT9T013PACSTCM ES
HBBNJ    MT9T013PACSTCP ES
HBBKW    MT9T031P12STC
HBBQR    MT9T111PACSTC
HBBQQ    MT9T111PACSTC ES
HBCBD    MT9T113LACSTC ES_K46A
HBBCW    MT9V011I78STC ES
HBBCX    MT9V011I79STC ES
HBBCZ    MT9V011I79STC MS
HBBDB    MT9V011I79STCD ES
HBBDC    MT9V011I79STCH ES
HBBCV    MT9V011IA9STC ES
HBBBC    MT9V011IA9STC ES:B
HBBDJ    MT9V012I2BSTC ES
HBBDK    MT9V012I70STC ES
HBBBG    MT9V012I70STC MS
HBBDL    MT9V012I70STC QS
HBBDM    MT9V012IA0STC ES
HBBPH    MT9V013PACSTCM AS
HBBPS    MT9V013PACSTCM ES
HBBPG    MT9V013PACSTCP AS
HBBPT    MT9V013PACSTCP ES
HBBDN    MT9V021I28STC ES
HBBDP    MT9V021I28STCD ES
HBBDQ    MT9V021I28STCH ES
HBBDR    MT9V021I98STC ES
HBBDS    MT9V021I98STCD ES
HBBDT    MT9V021I98STCH ES
HBBGR    MT9V022I77ATC
HBBBV    MT9V022I77ATC ES
HBBWZ    MT9V022I77ATC QS
HBBBW    MT9V022I77ATCD ES
HBBBX    MT9V022I77ATCH ES
HBBBZ    MT9V022I77ATCHX ES
HBBCB    MT9V022I77ATCX ES
HBBCC    MT9V022I77ATM
HBBCD    MT9V022I77ATM ES
HBBCF    MT9V022I77ATM MS
HBBCG    MT9V022I77ATM QS
HBBCH    MT9V022I77ATMD ES
HBBCJ    MT9V022I77ATMH ES
HBBCK    MT9V022I77ATMX ES
HBBCL    MT9V022I77ATMXH ES
HBBMV    MT9V022I77ATR ES
HBBCM    MT9V022IA7ATC
HBBCN    MT9V022IA7ATC ES
HBBCP    MT9V022IA7ATC QS
HBBCQ    MT9V022IA7ATM
HBBCR    MT9V022IA7ATM ES
HBBCS    MT9V022IA7ATM MS
HBBCT    MT9V022IA7ATM QS
HBBNM    MT9V022IA7ATR ES
HBBRC    MT9V023I77ATC
HBBRD    MT9V023I77ATC ES
HBBRJ    MT9V023I77ATM
HBBRK    MT9V023I77ATM ES
HBBRB    MT9V023IA7ATC AS
HBBRL    MT9V023IA7ATCW AS
HBBRH    MT9V023IA7ATM AS
HBBQM    MT9V023IA7ATR AS
HBBQX    MT9V023IA7XTC
HBBQZ    MT9V023IA7XTC ES
HBBXB    MT9V023IA7XTC QS
HBBSM    MT9V023IA7XTCW
HBBSF    MT9V023IA7XTCW ES
HBBRF    MT9V023IA7XTM
HBBRG    MT9V023IA7XTM ES
HBBTZ    MT9V023IA7XTM QS
HBBRR    MT9V023IA7XTMW ES
HBBQJ    MT9V023IA7XTR
HBBSL    MT9V023IA7XTR ES
HBBQL    MT9V023IA7XTR MS
HBBXC    MT9V023IA7XTR QS
HBBTH    MT9V024IA7XTC
HBBTB    MT9V024IA7XTC AS
HBBTD    MT9V024IA7XTC ES
HBBXD    MT9V024IA7XTC QS
HBBTJ    MT9V024IA7XTM
HBBTL    MT9V024IA7XTM AS
HBBTF    MT9V024IA7XTM ES
HBBXF    MT9V024IA7XTM QS
HBBTK    MT9V024IA7XTR
HBBTC    MT9V024IA7XTR AS
HBBTG    MT9V024IA7XTR ES
HBBXG    MT9V024IA7XTR QS
HBBLW    MT9V032L12STC
HBBLV    MT9V032L12STC ES
HBBLT    MT9V032L12STM
HBBLS    MT9V032L12STM ES
HBBDD    MT9V111I21STC ES
HBBBD    MT9V111I29STC
HBBDF    MT9V111I29STC ES
HBBHK    MT9V111I77ATC
HBBDG    MT9V111I77ATC ES
HBBXH    MT9V111I77ATC QS
HBBDH    MT9V111I99STC
HBBJC    MT9V111I99STC ES
HBBBF    MT9V111I99STC MS
HBBHL    MT9V111IA7ATC
HBBSB    MT9V111IA7ATC ES
HBBXJ    MT9V111IA7ATC QS
HBBGZ    MT9V112I2ASTC
HBBBH    MT9V112I2ASTC ES
HBBDV    MT9V112I2ASTC MS
HBBDW    MT9V112I2ASTC QS
HBBBJ    MT9V112I2ASTCD ES
HBBBK    MT9V112I2ASTCH ES
HBBHD    MT9V112I9ASTC
HBBFC    MT9V112I9ASTC ES
HBBTX    MT9V113A88STC
HBBZC    MT9V113EB8STC4
HBBXZ    MT9V113EB8STC4 AS
HBBZB    MT9V113EB8STC4 ES
HBBZG    MT9V113EB8STC5
HBBZD    MT9V113EB8STC5 AS
HBBZF    MT9V113EB8STC5 ES
HBBZK    MT9V114EBKSTC4
HBBZH    MT9V114EBKSTC4 AS
HBBZJ    MT9V114EBKSTC4 ES
HBBZN    MT9V114EBKSTC5
HBBZL    MT9V114EBKSTC5 AS
HBBZM    MT9V114EBKSTC5 ES
HBCBC    MT9V114LA8STC ES
HBBZP    MT9V117EBJSTC AS
HBBZQ    MT9V117EBJSTC ES
HBCCC    MT9V117EBJSTC4
HBCCD    MT9V117EBJSTC4 ES
HBBZR    MT9V117EBJSTC5
HBBHG    MT9V125I77ATC ES
HBBMZ    MT9V125I77XTC
HBBNP    MT9V125I77XTC ES
HBBLX    MT9V125IA7ATC
HBBGS    MT9V125IA7ATC ES
HBBGX    MT9V125IA7ATCR ES
HBBLZ    MT9V125IA7ATM
HBBND    MT9V125IA7XTC
HBBNF    MT9V125IA7XTC AS
HBBNB    MT9V125IA7XTC ES
HBBNC    MT9V125IA7XTC MS
HBBXK    MT9V125IA7XTC QS
HBBRQ    MT9V126IA3XTC
HBBRM    MT9V126IA3XTC AS
HBBRP    MT9V126IA3XTC ES
HBBRN    MT9V126IA3XTC MS
HBBXL    MT9V126IA3XTC QS
HBBTT    MT9V127IA3XTC
HBBTV    MT9V127IA3XTC AS
HBBTW    MT9V127IA3XTC ES
HBBXM    MT9V127IA3XTC QS
HBCBV    MT9V128IA3XTC
HBCBW    MT9V128IA3XTC ES
HBBLK    MT9V131I29STC
HBBLM    MT9V131L12STC
HBBLL    MT9V131L12STC ES
HBBKS    MT9V135I77ATC
HBBKT    MT9V135IA7ATC
HBBLF    MT9V135L12STC
HBBLD    MT9V135L12STC ES
JYA46    MTEDDGR008MCB-1R1
JZ079    MTEDDGR008MCB-1R2
JYA43    MTEDDGR008MCB-1RAES
JZ078    MTEDDGR008MCB-1RBES
JYA47    MTEDDGR016MCB-1R1
JYA44    MTEDDGR016MCB-1RAES
JYA48    MTEDDGR032MCB-1R1
JYA45    MTEDDGR032MCB-1RAES
MW758    MTEDDSH008MBC-1J1
MW760    MTEDDSH008MBC-1J1 ES
MW759    MTEDDSH016MBC-1J1
MW761    MTEDDSH016MBC-1J1 ES
JZ122    MTEDGKH256TCD-1SAITES
HBBQY    MTFC128GAJADDN-AIT ES
JWC56    MTFC128GAJAECE-5M AIT
JWC57    MTFC128GAJAECE-AAT
JZ084    MTFC128GAJAECE-AIT
JZ085    MTFC128GAJAECE-IT
HBBXY    MTFC128GAJAEDN-6M AIT
HBBAG    MTFC128GAJAEDN-6M AIT ES
SFFMU    MTFC128GAJAEDN-AIT
JY003    MTFC128GAJAEDN-IT
JZ102    MTFC128GAOALAM-WT ES
JZ057    MTFC128GAOAMEA-WT
JZ056    MTFC128GAOAMEA-WT ES
JZ064    MTFC128GAOANAM-WT
JZ065    MTFC128GAOANAM-WT ES
JWD05    MTFC128GAPALNA-AAT
JWD04    MTFC128GAPALNA-AAT ES
JWD03    MTFC128GAPALNA-AIT
JWD02    MTFC128GAPALNA-AIT ES
JWC78    MTFC128GAPALNS-AAT
JWC77    MTFC128GAPALNS-AAT ES
JWC76    MTFC128GAPALNS-AIT
JWC75    MTFC128GAPALNS-AIT ES
JZ130    MTFC128GAPALNS-IT
JW766    MTFC12MNTAM-WT
JWA63    MTFC16GAAAADV-2M WT
JWA64    MTFC16GAAAADV-2M WT ES
JW849    MTFC16GAAAADV-WT
JY856    MTFC16GAAAADV-WT ES
JW883    MTFC16GAAABDV-WT
JY883    MTFC16GAAABDV-WT ES
JW924    MTFC16GAAACDV-WT
JY925    MTFC16GAAACDV-WT ES
JWA91    MTFC16GAKAEAM-2M WT
JWA90    MTFC16GAKAEAM-2M WT ES
JWA93    MTFC16GAKAEAM-4M IT
JWA92    MTFC16GAKAEAM-4M IT ES
JWB74    MTFC16GAKAECN-2M WT
JWB75    MTFC16GAKAECN-2M WT ES
D9HHR    MTFC16GAKAECN-4M AIT
